"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"0400000US06","California","39356104","*****",
"1400000US06007000700","Census Tract 7; Butte County; California","4825","639",
"1400000US06007000800","Census Tract 8; Butte County; California","6161","793",
"1400000US06007000901","Census Tract 9.01; Butte County; California","2921","480",
"1400000US06007000903","Census Tract 9.03; Butte County; California","5977","635",
"1400000US06007000904","Census Tract 9.04; Butte County; California","7184","903",
"1400000US06007001000","Census Tract 10; Butte County; California","5825","981",
"1400000US06007001100","Census Tract 11; Butte County; California","3751","693",
"1400000US06007001200","Census Tract 12; Butte County; California","3821","542",
"1400000US06007001300","Census Tract 13; Butte County; California","3707","480",
"1400000US06007001400","Census Tract 14; Butte County; California","6593","834",
"1400000US06007001500","Census Tract 15; Butte County; California","6240","1047",
"1400000US06007001601","Census Tract 16.01; Butte County; California","1910","733",
"1400000US06007001602","Census Tract 16.02; Butte County; California","3122","473",
"1400000US06007001702","Census Tract 17.02; Butte County; California","4450","608",
"1400000US06007001703","Census Tract 17.03; Butte County; California","1872","517",
"1400000US06007001704","Census Tract 17.04; Butte County; California","3744","672",
"1400000US06007001800","Census Tract 18; Butte County; California","1403","328",
"1400000US06007001900","Census Tract 19; Butte County; California","1006","285",
"1400000US06007002000","Census Tract 20; Butte County; California","1391","379",
"1400000US06007002100","Census Tract 21; Butte County; California","1393","375",
"1400000US06007002200","Census Tract 22; Butte County; California","2109","602",
"1400000US06007002300","Census Tract 23; Butte County; California","1823","637",
"1400000US06007002401","Census Tract 24.01; Butte County; California","1016","160",
"1400000US06007002402","Census Tract 24.02; Butte County; California","2955","608",
"1400000US06007002500","Census Tract 25; Butte County; California","5535","610",
"1400000US06007002601","Census Tract 26.01; Butte County; California","2218","320",
"1400000US06007002602","Census Tract 26.02; Butte County; California","4261","576",
"1400000US06007002700","Census Tract 27; Butte County; California","5978","753",
"1400000US06007002800","Census Tract 28; Butte County; California","4918","718",
"1400000US06007002900","Census Tract 29; Butte County; California","2909","535",
"1400000US06007003001","Census Tract 30.01; Butte County; California","2388","558",
"1400000US06007003002","Census Tract 30.02; Butte County; California","2615","425",
"1400000US06007003100","Census Tract 31; Butte County; California","4902","715",
"1400000US06007003200","Census Tract 32; Butte County; California","4331","452",
"1400000US06007003300","Census Tract 33; Butte County; California","4259","499",
"1400000US06007003400","Census Tract 34; Butte County; California","3023","404",
"1400000US06007003501","Census Tract 35.01; Butte County; California","4383","650",
"1400000US06007003502","Census Tract 35.02; Butte County; California","4192","593",
"1400000US06007003600","Census Tract 36; Butte County; California","4286","627",
"1400000US06007003700","Census Tract 37; Butte County; California","4911","637",
"1400000US06009000121","Census Tract 1.21; Calaveras County; California","4326","347",
"1400000US06009000122","Census Tract 1.22; Calaveras County; California","3297","496",
"1400000US06009000123","Census Tract 1.23; Calaveras County; California","2940","508",
"1400000US06009000124","Census Tract 1.24; Calaveras County; California","2152","317",
"1400000US06009000220","Census Tract 2.20; Calaveras County; California","6271","873",
"1400000US06009000221","Census Tract 2.21; Calaveras County; California","6691","992",
"1400000US06009000222","Census Tract 2.22; Calaveras County; California","3669","528",
"1400000US06009000301","Census Tract 3.01; Calaveras County; California","4272","667",
"1400000US06009000302","Census Tract 3.02; Calaveras County; California","3121","600",
"1400000US06009000400","Census Tract 4; Calaveras County; California","4328","667",
"1400000US06009000501","Census Tract 5.01; Calaveras County; California","2752","468",
"1400000US06009000504","Census Tract 5.04; Calaveras County; California","589","221",
"1400000US06009000505","Census Tract 5.05; Calaveras County; California","913","253",
"1400000US06009000506","Census Tract 5.06; Calaveras County; California","353","135",
"1400000US06011000100","Census Tract 1; Colusa County; California","5350","489",
"1400000US06011000200","Census Tract 2; Colusa County; California","5206","398",
"1400000US06011000301","Census Tract 3.01; Colusa County; California","4113","514",
"1400000US06011000302","Census Tract 3.02; Colusa County; California","2405","488",
"1400000US06011000400","Census Tract 4; Colusa County; California","2160","343",
"1400000US06011000500","Census Tract 5; Colusa County; California","2577","281",
"1400000US06013301000","Census Tract 3010; Contra Costa County; California","5329","680",
"1400000US06013302005","Census Tract 3020.05; Contra Costa County; California","7539","1641",
"1400000US06013302006","Census Tract 3020.06; Contra Costa County; California","4183","607",
"1400000US06013302007","Census Tract 3020.07; Contra Costa County; California","6652","1077",
"1400000US06013302009","Census Tract 3020.09; Contra Costa County; California","6806","743",
"1400000US06013302011","Census Tract 3020.11; Contra Costa County; California","4915","725",
"1400000US06013302012","Census Tract 3020.12; Contra Costa County; California","5810","967",
"1400000US06013302013","Census Tract 3020.13; Contra Costa County; California","2961","399",
"1400000US06013302014","Census Tract 3020.14; Contra Costa County; California","7602","843",
"1400000US06013303104","Census Tract 3031.04; Contra Costa County; California","6060","666",
"1400000US06013303105","Census Tract 3031.05; Contra Costa County; California","3326","651",
"1400000US06013303106","Census Tract 3031.06; Contra Costa County; California","8245","1249",
"1400000US06013303107","Census Tract 3031.07; Contra Costa County; California","7260","905",
"1400000US06013303202","Census Tract 3032.02; Contra Costa County; California","9146","1142",
"1400000US06013303204","Census Tract 3032.04; Contra Costa County; California","4735","652",
"1400000US06013303206","Census Tract 3032.06; Contra Costa County; California","5452","911",
"1400000US06013303207","Census Tract 3032.07; Contra Costa County; California","8270","1575",
"1400000US06013303208","Census Tract 3032.08; Contra Costa County; California","4060","699",
"1400000US06013303209","Census Tract 3032.09; Contra Costa County; California","5340","823",
"1400000US06013303210","Census Tract 3032.10; Contra Costa County; California","3598","407",
"1400000US06013303211","Census Tract 3032.11; Contra Costa County; California","4679","691",
"1400000US06013304001","Census Tract 3040.01; Contra Costa County; California","5895","592",
"1400000US06013304002","Census Tract 3040.02; Contra Costa County; California","1997","907",
"1400000US06013304003","Census Tract 3040.03; Contra Costa County; California","3279","313",
"1400000US06013304004","Census Tract 3040.04; Contra Costa County; California","3634","372",
"1400000US06013304006","Census Tract 3040.06; Contra Costa County; California","3292","308",
"1400000US06013304007","Census Tract 3040.07; Contra Costa County; California","5509","892",
"1400000US06013305000","Census Tract 3050; Contra Costa County; California","7425","994",
"1400000US06013306002","Census Tract 3060.02; Contra Costa County; California","4439","1048",
"1400000US06013306003","Census Tract 3060.03; Contra Costa County; California","5166","554",
"1400000US06013306004","Census Tract 3060.04; Contra Costa County; California","3863","525",
"1400000US06013307101","Census Tract 3071.01; Contra Costa County; California","4696","687",
"1400000US06013307102","Census Tract 3071.02; Contra Costa County; California","5694","881",
"1400000US06013307201","Census Tract 3072.01; Contra Costa County; California","4224","780",
"1400000US06013307202","Census Tract 3072.02; Contra Costa County; California","4481","652",
"1400000US06013307204","Census Tract 3072.04; Contra Costa County; California","4567","531",
"1400000US06013307205","Census Tract 3072.05; Contra Costa County; California","7818","1108",
"1400000US06013308001","Census Tract 3080.01; Contra Costa County; California","7523","1315",
"1400000US06013308002","Census Tract 3080.02; Contra Costa County; California","4486","469",
"1400000US06013309000","Census Tract 3090; Contra Costa County; California","3600","417",
"1400000US06013310000","Census Tract 3100; Contra Costa County; California","6257","617",
"1400000US06013311000","Census Tract 3110; Contra Costa County; California","5392","855",
"1400000US06013312000","Census Tract 3120; Contra Costa County; California","2818","462",
"1400000US06013313102","Census Tract 3131.02; Contra Costa County; California","4796","554",
"1400000US06013313104","Census Tract 3131.04; Contra Costa County; California","2909","747",
"1400000US06013313105","Census Tract 3131.05; Contra Costa County; California","6007","858",
"1400000US06013313106","Census Tract 3131.06; Contra Costa County; California","7094","1382",
"1400000US06013313107","Census Tract 3131.07; Contra Costa County; California","2718","368",
"1400000US06013313203","Census Tract 3132.03; Contra Costa County; California","3382","531",
"1400000US06013313204","Census Tract 3132.04; Contra Costa County; California","5864","714",
"1400000US06013313205","Census Tract 3132.05; Contra Costa County; California","1978","434",
"1400000US06013313206","Census Tract 3132.06; Contra Costa County; California","6290","922",
"1400000US06013314102","Census Tract 3141.02; Contra Costa County; California","6912","886",
"1400000US06013314103","Census Tract 3141.03; Contra Costa County; California","5554","489",
"1400000US06013314105","Census Tract 3141.05; Contra Costa County; California","3958","780",
"1400000US06013314106","Census Tract 3141.06; Contra Costa County; California","4176","1700",
"1400000US06013314200","Census Tract 3142; Contra Costa County; California","7185","930",
